Station Carrefour ID,Date,Enseigne Concurrente,Produit,Inférieur,Supérieur,Égal
31100004,2024-04-19,Dyneff,E85,0,2,0
80430002,2024-07-11,Elan,E85,0,1,0
81370001,2024-05-26,Intermarché,E85,29,0,0
27800001,2024-04-10,Leclerc,E85,5,0,0
62460002,2024-04-18,Casino,E85,0,1,0
70100002,2024-01-06,Systéme U,E85,6,0,0
83480001,2024-07-21,Systéme U,E85,3,0,0
62901001,2024-07-04,Total,E85,4,0,0
30210001,2024-07-23,BP,E85,0,2,0
43600002,2024-07-23,Intermarché,E85,10,0,0
41160001,2024-07-15,Total Access,E85,2,0,0
30430002,2024-02-26,Total,E85,3,0,0
10123001,2024-02-04,Géant,E85,0,1,0
32600002,2024-03-04,Netto,E85,1,0,0
8000001,2024-02-29,CORA,E85,0,1,0
7300001,2024-03-23,Casino,E85,2,0,0
65000001,2024-04-20,Systéme U,E85,1,0,0
6250001,2024-02-11,Intermarché,E85,6,0,0
63140002,2024-06-27,Auchan,E85,1,0,0
80510004,2024-08-05,Total,E85,1,1,2
35300002,2024-07-22,Intermarché,E85,5,0,0
34410002,2024-07-15,Total Access,E85,0,4,0
40120001,2024-05-11,Casino,E85,0,0,1
33200001,2024-01-17,Leclerc,E85,7,0,0
50270002,2024-06-16,Leclerc,E85,3,0,0
77195001,2024-04-05,Avia,E85,2,5,0
64220004,2024-03-22,Total,E85,2,0,0
76410002,2024-05-05,Intermarché,E85,21,0,0
91360003,2024-05-06,Total Access,E85,50,0,0
30330001,2024-08-03,Auchan,E85,1,0,0
6156001,2024-06-28,Leclerc,E85,2,2,0
31076001,2024-07-09,Intermarché,E85,0,1,32
62460002,2024-05-01,CORA,E85,3,0,0
91630001,2024-03-22,Netto,E85,2,0,0
77508002,2024-06-03,Auchan,E85,3,0,0
51500004,2024-06-02,Leclerc,E85,6,0,0
59630002,2024-01-20,Intermarché,E85,4,0,0
91942001,2024-07-01,Auchan,E85,7,0,0
62232002,2024-08-12,Elan,E85,0,1,0
60000011,2024-04-30,Total,E85,7,0,0
72100002,2024-02-27,Total Access,E85,2,0,0
1600001,2024-01-12,Intermarché,E85,16,0,0
2220001,2024-01-06,Total,E85,2,0,0
30300003,2024-06-22,Systéme U,E85,2,1,2
71370004,2024-06-07,Avia,E85,3,0,0
34370001,2024-01-18,Total,E85,4,0,0
72100002,2024-02-05,Intermarché,E85,3,0,0
83480001,2024-07-02,Leclerc,E85,4,2,0
59287002,2024-07-09,Auchan,E85,6,0,0
27230004,2024-05-17,Total,E85,3,0,1
35310004,2024-07-06,Total,E85,0,7,0
33710002,2024-06-02,Avia,E85,0,3,0
91360003,2024-06-15,Netto,E85,2,0,0
94430003,2024-02-05,Total,E85,56,0,0
59113001,2024-03-12,Auchan,E85,6,0,0
62840005,2024-03-30,CORA,E85,4,0,0
72200001,2024-08-11,Leclerc,E85,3,0,1
74000002,2024-02-08,Total,E85,4,0,0
62232002,2024-03-29,Avia,E85,0,1,0
95800001,2024-08-10,BP,E85,0,14,1
34410002,2024-01-23,Total,E85,0,4,0
69590001,2024-07-19,Dyneff,E85,0,2,0
35136004,2024-07-05,Intermarché,E85,7,0,0
40800002,2024-06-27,Avia,E85,0,1,0
15000017,2024-07-22,Systéme U,E85,0,2,0
31310002,2024-02-07,Intermarché,E85,18,0,0
73170001,2024-08-08,Systéme U,E85,6,0,0
13120001,2024-02-09,Géant,E85,0,2,0
63960005,2024-04-25,Total,E85,6,0,0
59630002,2024-03-01,Total,E85,3,0,0
62840005,2024-05-31,Casino,E85,1,0,0
9210001,2024-07-10,Esso,E85,0,4,0
62500001,2024-05-22,Esso,E85,0,3,0
74000002,2024-04-13,Total Access,E85,0,0,4
95370001,2024-04-01,Avia,E85,0,10,0
95290001,2024-04-14,Systéme U,E85,2,1,0
34410002,2024-03-08,Total,E85,0,4,0
2460003,2024-01-30,Leclerc,E85,6,0,0
50300001,2024-06-07,Intermarché,E85,3,0,0
77090001,2024-03-31,Total Access,E85,0,0,39
60260001,2024-02-07,BP,E85,0,22,0
77090001,2024-05-21,Systéme U,E85,1,0,0
2220001,2024-07-10,Leclerc,E85,5,0,0
7300001,2024-03-01,Leclerc,E85,3,4,0
13130002,2024-04-29,BP,E85,1,0,0
31210004,2024-06-07,Total Access,E85,1,0,0
41200001,2024-03-05,Systéme U,E85,4,0,0
77508002,2024-04-28,Leclerc,E85,11,1,0
59287002,2024-03-18,Leclerc,E85,16,0,0
71680001,2024-07-18,Avia,E85,0,1,0
59500005,2024-05-16,Casino,E85,1,0,0
31076001,2024-03-20,Intermarché,E85,21,0,9
63210003,2024-01-16,Total Access,E85,2,0,0
62500001,2024-05-01,CORA,E85,0,2,0
11000016,2024-01-07,Systéme U,E85,3,0,2
7200010,2024-05-25,Leclerc,E85,2,0,0
41400004,2024-02-07,Casino,E85,1,0,0
35200003,2024-08-09,Intermarché,E85,9,0,0
69590001,2024-02-28,Total Access,E85,10,0,0
5100004,2024-02-28,Casino,E85,0,1,0
95800001,2024-02-17,Total Access,E85,34,1,0
8130003,2024-07-12,Total Access,E85,1,0,0
59290001,2024-05-04,Casino,E85,0,1,0
62660001,2024-04-30,Elan,E85,0,1,0
1600001,2024-05-05,Esso,E85,0,10,0
38150001,2024-03-29,Systéme U,E85,2,6,0
21800002,2024-07-11,Total Access,E85,3,0,0
56270001,2024-07-11,Avia,E85,0,1,0
77090001,2024-04-07,Systéme U,E85,1,0,0
7220003,2024-05-24,Intermarché,E85,18,0,0
30430002,2024-04-24,Intermarché,E85,12,0,0
69132001,2024-07-07,Systéme U,E85,7,0,0
91700003,2024-06-09,Systéme U,E85,3,1,0
74000002,2024-02-28,ENI,E85,1,0,0
14290001,2024-01-07,Casino,E85,1,0,0
41160001,2024-07-02,Leclerc,E85,3,0,0
83560007,2024-05-09,Intermarché,E85,12,1,0
13340001,2024-01-14,Auchan,E85,3,0,0
62120001,2024-06-28,Total Access,E85,4,0,0
84120006,2024-05-18,Esso,E85,8,4,0
2250001,2024-06-14,Intermarché,E85,8,0,0
56850004,2024-05-20,Avia,E85,0,1,0
59112002,2024-03-08,Auchan,E85,6,0,0
59134001,2024-01-08,CORA,E85,4,0,0
35310004,2024-01-11,Total Access,E85,0,4,0
27220001,2024-07-21,Total,E85,4,0,0
80430002,2024-01-22,Systéme U,E85,4,0,0
84120006,2024-05-18,Total,E85,9,0,0
2460003,2024-01-02,Total,E85,5,1,0
95800001,2024-05-08,Auchan,E85,7,0,0
84120006,2024-05-29,Leclerc,E85,2,0,0
40800002,2024-06-19,Intermarché,E85,3,0,0
44272001,2024-06-29,Leclerc,E85,6,0,0
84107001,2024-01-30,Netto,E85,1,0,0
77220005,2024-04-05,Intermarché,E85,17,0,0
91200001,2024-06-11,BP,E85,0,21,0
1000001,2024-07-14,Esso,E85,0,1,0
2600006,2024-06-29,Avia,E85,0,1,0
31076001,2024-03-08,Géant,E85,0,2,0
41400004,2024-05-03,Systéme U,E85,3,0,0
24310002,2024-04-14,Total Access,E85,1,0,0
31220002,2024-05-15,Systéme U,E85,3,0,0
31310002,2024-07-04,Géant,E85,1,0,0
84107001,2024-06-05,Netto,E85,0,1,0
1170001,2024-05-10,Netto,E85,0,1,0
69480005,2024-07-10,Casino,E85,1,0,0
31120001,2024-05-31,Intermarché,E85,31,0,1
34920001,2024-04-06,Avia,E85,1,1,0
1000001,2024-06-18,Leclerc,E85,0,1,0
77230009,2024-04-27,Leclerc,E85,11,1,0
91630001,2024-07-21,Netto,E85,1,0,0
69620003,2024-03-18,Casino,E85,1,0,0
41160001,2024-04-29,Systéme U,E85,3,0,0
2220001,2024-08-01,Leclerc,E85,5,0,0
77150002,2024-03-16,Leclerc,E85,7,0,0
38270005,2024-01-04,ENI,E85,1,3,0
69480005,2024-04-08,Total,E85,11,0,0
77508002,2024-04-01,Systéme U,E85,1,0,0
59112002,2024-05-19,Total,E85,0,16,0
40550001,2024-01-07,Systéme U,E85,1,0,1
59287002,2024-01-29,Leclerc,E85,15,0,0
33710002,2024-08-03,Auchan,E85,2,0,0
14290001,2024-07-25,Avia,E85,0,1,0
10250002,2024-02-16,Intermarché,E85,3,0,0
59500005,2024-05-17,Auchan,E85,6,0,0
77230009,2024-05-30,Intermarché,E85,19,0,0
62232002,2024-04-28,Total,E85,9,1,0
71680001,2024-07-20,Systéme U,E85,5,0,0
45560001,2024-06-23,Total,E85,2,0,0
77370001,2024-05-11,BP,E85,0,1,0
83720001,2024-01-01,Esso,E85,1,1,0
59940001,2024-07-03,Auchan,E85,3,2,0
59128002,2024-04-10,Total Access,E85,20,0,0
73200003,2024-07-25,Total Access,E85,2,0,0
62901001,2024-03-02,Total Access,E85,1,0,0
42290001,2024-02-29,Total,E85,0,6,0
91630001,2024-01-25,Avia,E85,3,6,0
45120008,2024-06-01,Esso,E85,1,1,0
13340001,2024-01-24,Géant,E85,2,0,0
80510004,2024-05-25,Intermarché,E85,15,0,0
59129003,2024-05-31,Total,E85,5,0,0
77508002,2024-05-05,CORA,E85,2,0,0
25480001,2024-06-15,Colruyt,E85,0,0,1
62990001,2024-08-12,Leclerc,E85,6,1,0
65000001,2024-07-13,Esso,E85,0,1,0
45560001,2024-06-19,Avia,E85,0,1,0
26300013,2024-06-04,Intermarché,E85,14,0,0
49300007,2024-01-08,Netto,E85,0,1,0
42510001,2024-02-29,Total,E85,0,4,0
81370001,2024-06-03,Netto,E85,2,0,0
59160002,2024-03-27,Auchan,E85,5,0,1
31673001,2024-03-13,Intermarché,E85,29,0,0
12160003,2024-08-09,Esso,E85,0,1,0
1000001,2024-01-07,Total Access,E85,3,0,0
43600002,2024-05-13,Intermarché,E85,10,0,0
7200010,2024-06-21,Intermarché,E85,10,0,0
34920001,2024-02-20,Casino,E85,0,1,0
45560001,2024-02-25,Total,E85,0,2,0
95290001,2024-02-14,CORA,E85,1,0,0
89100001,2024-03-15,Total Access,E85,0,3,2
24310002,2024-01-07,Systéme U,E85,3,0,0
33340004,2024-02-22,Intermarché,E85,5,0,0
62660001,2024-03-13,Leclerc,E85,13,0,0
59450005,2024-06-13,Intermarché,E85,22,0,0
91150005,2024-05-07,Netto,E85,1,0,0
59290001,2024-01-28,Total,E85,9,1,0
62500001,2024-04-13,Intermarché,E85,0,7,0
83480001,2024-02-19,BP,E85,3,0,0
62232002,2024-07-04,Avia,E85,0,1,0
35310004,2024-03-17,Avia,E85,0,1,0
70600002,2024-01-27,Casino,E85,1,0,0
34370001,2024-03-10,Avia,E85,1,0,0
2220001,2024-07-24,Leclerc,E85,5,0,0
13530001,2024-08-05,BP,E85,0,1,0
59490001,2024-06-24,Total Access,E85,17,0,0
59113001,2024-08-03,CORA,E85,3,0,0
50000001,2024-04-28,Total Access,E85,4,0,0
4700006,2024-01-16,Casino,E85,1,1,1
41400004,2024-08-02,CORA,E85,1,0,0
73100001,2024-03-23,Systéme U,E85,0,6,0
21800002,2024-06-17,Leclerc,E85,1,0,1
59128002,2024-03-05,Systéme U,E85,3,0,0
59129003,2024-06-18,Total,E85,5,0,0
33710002,2024-05-06,Intermarché,E85,14,0,0
62180004,2024-07-08,Auchan,E85,1,0,0
59490001,2024-07-20,Auchan,E85,6,0,0
69590001,2024-03-20,BP,E85,0,0,1
59129003,2024-08-01,Intermarché,E85,16,0,0
40410002,2024-02-17,Leclerc,E85,1,0,0
26200001,2024-07-01,Auchan,E85,1,0,0
62690001,2024-04-08,Leclerc,E85,9,0,0
56190011,2024-07-31,Systéme U,E85,5,0,0
51000001,2024-06-26,CORA,E85,0,1,0
45370002,2024-06-11,Systéme U,E85,3,3,0
89100001,2024-02-02,ENI,E85,1,0,0
71100002,2024-01-04,Intermarché,E85,5,0,0
33770001,2024-07-24,Esso,E85,0,1,0
77230009,2024-06-10,Netto,E85,1,0,0
15000017,2024-04-27,Leclerc,E85,0,1,0
83560007,2024-06-12,Avia,E85,2,2,0
40000002,2024-03-09,Intermarché,E85,2,1,0
91630001,2024-05-09,Total,E85,51,0,0
4000001,2024-06-22,Auchan,E85,0,1,0
43600002,2024-04-01,Systéme U,E85,7,0,0
56190011,2024-06-12,Elan,E85,1,0,0
77230009,2024-02-24,Avia,E85,4,4,1
64500003,2024-05-13,Intermarché,E85,3,0,0
77230009,2024-02-05,CORA,E85,2,0,0
30130003,2024-02-08,Esso,E85,0,2,0
13300011,2024-04-15,Systéme U,E85,7,1,0
42430001,2024-03-02,Systéme U,E85,1,0,0
30330001,2024-03-06,Intermarché,E85,13,3,8
13120001,2024-02-27,Systéme U,E85,1,6,0
83480001,2024-04-16,BP,E85,0,3,0
83720001,2024-07-21,ENI,E85,0,2,0
59113001,2024-01-01,Intermarché,E85,20,0,0
69620003,2024-03-21,Leclerc,E85,2,0,0
80300004,2024-05-06,Total,E85,4,0,0
64500003,2024-04-20,Intermarché,E85,3,0,0
51500004,2024-02-08,Total Access,E85,7,0,0
59128002,2024-02-09,Systéme U,E85,2,1,0
35200003,2024-01-16,Systéme U,E85,17,0,0
77150002,2024-02-23,CORA,E85,2,0,0
42340001,2024-03-23,Casino,E85,1,0,0
77127001,2024-05-06,Total,E85,46,0,0
76140001,2024-03-18,Avia,E85,0,3,0
6156001,2024-03-17,ENI,E85,0,3,0
10250002,2024-07-22,Intermarché,E85,4,0,0
93700003,2024-08-09,BP,E85,19,3,0
78470001,2024-01-01,Total,E85,51,3,0
9210001,2024-07-09,Total Access,E85,9,0,0
62660001,2024-01-01,Systéme U,E85,4,1,0
26200001,2024-07-02,Leclerc,E85,4,0,0
62232002,2024-07-04,Intermarché,E85,15,0,0
41100003,2024-04-29,Intermarché,E85,5,0,0
31100004,2024-07-06,Total,E85,0,0,6
87400003,2024-05-01,Systéme U,E85,9,0,0
62460002,2024-06-09,Total,E85,9,1,0
87400003,2024-07-31,Systéme U,E85,9,0,0
71370004,2024-04-14,Systéme U,E85,2,0,0
59650001,2024-06-22,Total,E85,9,1,0
71370004,2024-01-12,Intermarché,E85,6,0,0
62840004,2024-03-23,Elan,E85,0,1,0
64600002,2024-03-28,Total,E85,0,2,0
13340001,2024-05-27,BP,E85,0,0,1
32600002,2024-05-25,Total,E85,8,1,0
33420002,2024-06-21,Systéme U,E85,7,0,2
69620003,2024-07-20,BP,E85,0,1,0
73100001,2024-07-17,Total Access,E85,0,3,0
1000001,2024-05-02,Dyneff,E85,0,1,0
60280001,2024-01-19,Total,E85,0,6,0
91150005,2024-01-12,Leclerc,E85,2,1,0
59630002,2024-07-03,Total Access,E85,3,0,0
27930002,2024-06-22,Intermarché,E85,13,0,0
70100002,2024-04-06,Esso,E85,0,1,0
13130002,2024-01-04,Esso,E85,10,0,2
31076001,2024-03-18,Total,E85,0,7,0
2270001,2024-06-06,Auchan,E85,1,0,0
34370001,2024-07-07,Avia,E85,0,1,0
30430002,2024-06-02,Dyneff,E85,1,0,0
64500003,2024-01-23,Total,E85,2,0,0
83560007,2024-07-13,Total Access,E85,0,8,0
80300004,2024-02-23,Netto,E85,2,0,0
60320001,2024-04-22,Leclerc,E85,5,3,1
62101001,2024-07-16,Leclerc,E85,3,0,0
71680001,2024-03-16,Dyneff,E85,0,3,0
59230001,2024-06-07,Leclerc,E85,9,0,0
70100002,2024-06-09,Intermarché,E85,8,0,0
81990003,2024-07-24,Systéme U,E85,3,1,0
77508002,2024-01-04,Leclerc,E85,9,2,0
69210008,2024-04-12,Systéme U,E85,3,2,0
59134001,2024-05-05,Auchan,E85,5,0,1
13300011,2024-03-13,Systéme U,E85,7,1,0
1000008,2024-01-29,Netto,E85,1,0,0
27520001,2024-07-20,Esso,E85,1,1,0
62460002,2024-05-12,Auchan,E85,2,0,0
27230004,2024-02-27,Total Access,E85,5,0,0
59290001,2024-07-20,Total Access,E85,0,18,0
69620003,2024-05-08,Total,E85,8,0,0
60260001,2024-02-08,Esso,E85,0,13,0
38270005,2024-02-21,Leclerc,E85,6,4,1
1000001,2024-06-02,Intermarché,E85,6,1,6
40410002,2024-03-02,Systéme U,E85,1,0,0
60000011,2024-08-04,Avia,E85,0,1,0
2000010,2024-06-24,Total Access,E85,4,0,0
42430001,2024-07-18,Total Access,E85,1,0,0
91942001,2024-06-10,Netto,E85,1,0,0
59113001,2024-01-05,Leclerc,E85,14,0,0
59279004,2024-03-09,Casino,E85,0,1,0
77195001,2024-01-03,Total Access,E85,13,15,0
60320001,2024-07-14,Auchan,E85,2,0,0
31210004,2024-07-04,Total Access,E85,1,0,0
60260001,2024-07-06,Avia,E85,0,10,0
30300003,2024-07-19,Systéme U,E85,2,1,2
69132001,2024-03-27,Casino,E85,2,0,0
62840005,2024-06-29,Leclerc,E85,12,0,0
13680010,2024-05-12,Géant,E85,1,0,0
62840005,2024-06-02,Leclerc,E85,12,0,0
2270001,2024-02-02,Auchan,E85,1,0,0
49300007,2024-05-04,Avia,E85,1,1,0
38360001,2024-02-27,Colruyt,E85,1,0,0
62101001,2024-04-17,Total Access,E85,1,0,0
13530001,2024-03-10,Total Access,E85,17,1,0
38150001,2024-06-03,Leclerc,E85,3,6,0
33670001,2024-03-08,Intermarché,E85,11,0,0
58310001,2024-06-22,Intermarché,E85,4,0,0
30600004,2024-04-03,Leclerc,E85,3,0,0
31270005,2024-05-22,Esso,E85,0,4,0
56850004,2024-07-29,Avia,E85,0,1,0
81370001,2024-03-31,Netto,E85,2,0,0
25480001,2024-04-11,Intermarché,E85,0,8,0
33770001,2024-02-18,Avia,E85,0,2,0
35200003,2024-05-20,Leclerc,E85,4,0,0
13340001,2024-06-04,Total Access,E85,0,0,18
95800001,2024-07-23,Systéme U,E85,2,1,0
43600002,2024-07-09,Netto,E85,2,0,0
33500001,2024-02-20,Auchan,E85,1,0,0
64233001,2024-06-18,Total,E85,3,0,0
32200001,2024-04-15,Systéme U,E85,3,0,0
83560007,2024-01-04,Leclerc,E85,1,0,0
64220004,2024-05-17,Systéme U,E85,1,0,0
30430002,2024-01-09,Total Access,E85,4,0,0
69210008,2024-02-09,ENI,E85,4,0,1
83140001,2024-02-02,Total Access,E85,0,0,9
69480005,2024-01-22,Leclerc,E85,4,0,0
71100002,2024-02-11,Total,E85,1,0,0
63210003,2024-06-10,Total Access,E85,3,0,0
78470001,2024-04-02,Auchan,E85,6,1,0
35310004,2024-01-09,Avia,E85,0,1,0
18220001,2024-04-21,Systéme U,E85,1,0,0
62180004,2024-02-01,Total Access,E85,3,0,0
59721001,2024-06-05,Total Access,E85,0,0,12
71100002,2024-07-20,Systéme U,E85,2,0,0
59134001,2024-06-08,CORA,E85,3,1,0
9210001,2024-03-09,Intermarché,E85,23,0,0
50300001,2024-01-18,Total Access,E85,1,0,0
76410002,2024-02-18,Auchan,E85,1,0,0
62990001,2024-08-02,Total,E85,2,0,0
1600001,2024-04-22,Casino,E85,1,2,0
13130002,2024-05-22,Total Access,E85,19,0,0
2220001,2024-05-27,Leclerc,E85,5,0,0
59290001,2024-03-31,Esso,E85,2,0,1
76140001,2024-04-19,Systéme U,E85,6,1,0
8000001,2024-01-28,Intermarché,E85,4,1,1
13120001,2024-03-22,Casino,E85,1,6,0
10123001,2024-02-09,Intermarché,E85,7,0,0
49000002,2024-03-18,Total Access,E85,0,3,0
34140001,2024-01-21,Leclerc,E85,1,0,0
64220004,2024-08-12,Avia,E85,0,1,0
41160001,2024-07-06,CORA,E85,1,0,0
34410002,2024-03-08,Total Access,E85,0,4,0
38270005,2024-06-29,Leclerc,E85,9,2,0
31270005,2024-03-22,Systéme U,E85,6,4,2
1000008,2024-06-06,Netto,E85,1,0,0
66962001,2024-03-28,Dyneff,E85,0,5,0
30430002,2024-08-07,Leclerc,E85,1,0,0
78290001,2024-02-28,Intermarché,E85,16,0,0
83720001,2024-08-09,Total,E85,0,5,0
45370002,2024-04-16,Total,E85,0,2,0
91630001,2024-05-26,Esso,E85,4,11,2
40120001,2024-08-09,Systéme U,E85,1,0,0
72100002,2024-07-07,Total,E85,1,0,0
59940001,2024-01-01,Leclerc,E85,6,2,0
30130003,2024-03-09,Total Access,E85,0,0,7
34410002,2024-06-29,Dyneff,E85,0,7,0
62800001,2024-03-15,Avia,E85,3,0,0
93700003,2024-07-27,Avia,E85,5,6,0
94430003,2024-05-12,Esso,E85,0,16,0
83480001,2024-04-24,Systéme U,E85,3,0,0
38270005,2024-08-12,Dyneff,E85,0,1,0
42290001,2024-01-06,Total Access,E85,6,0,0
30600004,2024-02-27,Netto,E85,1,0,0
40800002,2024-06-14,Intermarché,E85,3,0,0
56190011,2024-04-08,Elan,E85,1,0,0
29300004,2024-08-09,Systéme U,E85,1,0,0
60260001,2024-02-26,Esso,E85,0,13,0
84107001,2024-06-26,Esso,E85,0,3,0
31270003,2024-07-25,Leclerc,E85,6,0,0
25480001,2024-07-11,Intermarché,E85,6,1,1
78360001,2024-03-19,CORA,E85,1,0,0
1600001,2024-03-28,Casino,E85,1,1,1
56270001,2024-03-24,Total,E85,1,0,0
34140001,2024-06-25,Dyneff,E85,0,5,0
51000001,2024-07-27,Intermarché,E85,6,0,0
77090001,2024-05-15,Total Access,E85,39,0,0
60260001,2024-07-02,Esso,E85,0,13,0
14680001,2024-03-14,Leclerc,E85,3,0,0
77127001,2024-02-13,Auchan,E85,4,1,0
59279004,2024-03-04,Elan,E85,0,1,0
42340001,2024-01-09,Total Access,E85,5,0,0
30330001,2024-08-09,Casino,E85,1,1,0
93700003,2024-04-11,Avia,E85,1,9,0
35510001,2024-02-04,Intermarché,E85,8,0,0
91700003,2024-07-23,Intermarché,E85,20,0,0
91630001,2024-05-30,Esso,E85,4,13,0
33670001,2024-07-09,Total,E85,9,0,0
59160002,2024-04-19,Leclerc,E85,13,0,0
91200001,2024-04-06,Casino,E85,1,0,0
46220002,2024-02-06,Systéme U,E85,0,1,0
30250003,2024-06-01,Dyneff,E85,0,5,0
14470002,2024-04-14,Leclerc,E85,2,0,0
89144002,2024-01-30,Avia,E85,0,1,0
59721001,2024-04-20,Auchan,E85,3,0,1
35300002,2024-04-30,Intermarché,E85,5,0,0
56240003,2024-05-25,Avia,E85,0,1,0
84107001,2024-03-12,Esso,E85,0,3,0
80510004,2024-02-28,BP,E85,0,1,0
59450005,2024-08-05,Leclerc,E85,16,0,0
33990002,2024-05-10,Systéme U,E85,3,0,0
59940001,2024-04-08,Casino,E85,0,1,0
1000001,2024-01-04,Esso,E85,1,0,0
38360001,2024-02-25,Intermarché,E85,10,0,0
26200001,2024-07-13,Systéme U,E85,5,3,1
59129003,2024-07-11,Netto,E85,1,0,0
79000001,2024-01-20,Esso,E85,0,1,0
77220005,2024-07-26,CORA,E85,0,2,0
84120006,2024-06-26,Avia,E85,0,3,0
59650001,2024-01-04,Intermarché,E85,18,0,0
71680001,2024-01-28,Leclerc,E85,2,0,0
69132001,2024-02-17,Systéme U,E85,5,1,0
27230004,2024-04-09,Esso,E85,1,1,0
30330001,2024-04-29,Dyneff,E85,0,2,0
14290001,2024-04-03,Leclerc,E85,3,0,0
13120001,2024-06-21,Total Access,E85,0,17,0
64600002,2024-02-28,Netto,E85,1,0,0
31310002,2024-07-29,Intermarché,E85,20,0,0
69480005,2024-04-24,ENI,E85,1,2,0
91630001,2024-01-12,BP,E85,9,10,0
64233001,2024-03-10,Esso,E85,1,0,0
43600002,2024-08-04,Systéme U,E85,8,0,0
73170001,2024-05-14,Systéme U,E85,2,4,0
13140001,2024-03-28,Géant,E85,0,1,0
2460003,2024-08-02,Total Access,E85,10,0,0
49300007,2024-07-04,Total,E85,0,2,0
56006001,2024-01-14,Systéme U,E85,4,1,0
38080003,2024-08-04,ENI,E85,0,2,0
89144002,2024-02-10,Leclerc,E85,3,1,0
62840004,2024-08-10,Esso,E85,3,1,0
50270002,2024-07-03,Total,E85,1,0,0
13130002,2024-04-08,Géant,E85,2,0,0
77230009,2024-04-08,Auchan,E85,3,0,0
62232002,2024-04-17,CORA,E85,3,0,0
72200001,2024-01-23,Leclerc,E85,3,0,1
51430002,2024-01-10,Intermarché,E85,3,3,0
40200001,2024-01-04,Total Access,E85,1,0,0
42290001,2024-02-12,Netto,E85,2,0,0
65000001,2024-08-12,Total Access,E85,3,0,0
77508002,2024-04-04,BP,E85,15,2,0
5100004,2024-05-06,Total Access,E85,0,0,1
42510001,2024-06-25,Auchan,E85,1,0,0
72100002,2024-07-10,Avia,E85,1,0,0
31673001,2024-01-27,Esso,E85,4,0,0
77220005,2024-05-11,BP,E85,6,1,0
8130003,2024-02-01,Esso,E85,1,0,0
14680001,2024-02-08,Total Access,E85,5,0,0
24310002,2024-04-12,Leclerc,E85,4,0,0
24310002,2024-06-08,Intermarché,E85,2,0,0
1170001,2024-08-07,Netto,E85,0,1,0
59128002,2024-06-15,Total,E85,16,1,0
