Station Carrefour ID,Date,Enseigne Concurrente,Produit,Inférieur,Supérieur,Égal
62870002,2024-06-05,Leclerc,SP95,4,0,0
63200006,2024-06-11,Auchan,SP95,0,2,0
37190002,2024-07-21,Leclerc,SP95,4,0,0
33450007,2024-03-29,Avia,SP95,0,2,0
78470001,2024-05-19,Netto,SP95,0,1,0
73200003,2024-05-16,Total,SP95,0,1,0
13110003,2024-01-29,Dyneff,SP95,1,0,0
91610001,2024-02-14,BP,SP95,0,1,0
43190003,2024-01-20,Intermarché,SP95,0,7,0
53500004,2024-01-28,Total,SP95,0,2,0
62650002,2024-04-03,Leclerc,SP95,4,0,0
17690001,2024-07-08,Systéme U,SP95,3,0,0
58320001,2024-01-15,Avia,SP95,0,10,0
77700004,2024-01-27,ENI,SP95,1,0,0
18570002,2024-07-23,Systéme U,SP95,1,1,0
1100002,2024-02-12,Géant,SP95,1,0,0
83600023,2024-01-23,Leclerc,SP95,7,0,0
29170005,2024-02-25,Systéme U,SP95,5,0,0
80230003,2024-04-15,Esso,SP95,0,1,0
60320001,2024-04-24,Systéme U,SP95,0,1,0
77120004,2024-06-26,Esso,SP95,0,1,0
6560001,2024-07-09,Elan,SP95,0,2,0
79800012,2024-01-07,Elan,SP95,0,1,0
38200017,2024-04-23,Avia,SP95,3,10,0
93606001,2024-04-11,Elan,SP95,1,0,0
50500004,2024-07-11,Systéme U,SP95,1,5,0
59179001,2024-02-09,Total,SP95,0,5,0
67680001,2024-06-04,Simply Market,SP95,0,1,0
27560001,2024-04-09,Leclerc,SP95,1,0,0
67690001,2024-05-15,Total,SP95,0,3,0
3800007,2024-06-26,Auchan,SP95,0,2,0
37190002,2024-05-16,G20,SP95,0,1,0
24130004,2024-03-24,Systéme U,SP95,1,4,0
8350002,2024-06-02,Esso,SP95,0,2,0
33620003,2024-04-10,Leclerc,SP95,0,7,0
37130001,2024-07-01,G20,SP95,0,1,0
95280001,2024-06-11,Leclerc,SP95,1,13,0
62160001,2024-01-16,Elan,SP95,0,2,0
15250006,2024-07-09,Dyneff,SP95,0,1,0
63700004,2024-05-03,Auchan,SP95,0,1,0
44802001,2024-04-27,Leclerc,SP95,2,1,1
14250002,2024-07-30,Systéme U,SP95,4,5,0
23000001,2024-03-13,Leclerc,SP95,1,1,0
42800001,2024-01-19,Leclerc,SP95,13,2,0
22710001,2024-06-14,Casino,SP95,0,1,0
25530001,2024-02-11,Total,SP95,0,3,0
62280002,2024-06-18,Leclerc,SP95,3,0,0
42210001,2024-02-06,Esso,SP95,1,0,0
17530003,2024-04-16,Intermarché,SP95,1,0,0
91200001,2024-03-05,Systéme U,SP95,1,5,0
24240003,2024-07-11,Auchan,SP95,0,0,1
64150008,2024-05-08,Intermarché,SP95,2,6,0
54470002,2024-05-11,Elan,SP95,0,1,0
49540002,2024-06-11,Leclerc,SP95,1,0,0
78470001,2024-05-16,Simply Market,SP95,0,1,0
73190001,2024-02-25,Leclerc,SP95,2,1,0
44272001,2024-01-14,Esso,SP95,0,1,0
11150001,2024-04-17,Dyneff,SP95,0,2,0
71500002,2024-07-29,Intermarché,SP95,5,0,0
32600002,2024-03-10,Esso,SP95,0,1,0
25120001,2024-06-10,CORA,SP95,1,0,0
14123010,2024-08-07,Systéme U,SP95,7,2,0
77508002,2024-01-05,ENI,SP95,1,1,0
62790001,2024-04-02,Elan,SP95,0,1,0
91590001,2024-02-25,Esso,SP95,0,1,0
14420002,2024-07-21,Total,SP95,0,1,0
16120004,2024-06-16,Intermarché,SP95,2,1,0
27520001,2024-07-18,Auchan,SP95,0,1,0
42540002,2024-03-31,Intermarché,SP95,9,1,0
35131001,2024-05-11,Systéme U,SP95,4,6,1
6260002,2024-03-08,Systéme U,SP95,0,1,0
31820001,2024-04-03,Intermarché,SP95,9,0,0
10600002,2024-07-11,Systéme U,SP95,0,0,1
50140001,2024-02-08,Total,SP95,0,3,0
7200010,2024-06-21,Elan,SP95,0,3,0
60530003,2024-04-30,ENI,SP95,0,1,0
13600005,2024-03-16,Intermarché,SP95,7,2,0
78885001,2024-01-23,ENI,SP95,1,1,0
29290001,2024-05-18,Elan,SP95,0,1,0
29340002,2024-06-23,Casino,SP95,1,0,0
37700001,2024-07-30,Intermarché,SP95,1,1,0
42120001,2024-02-27,Avia,SP95,0,7,0
24410003,2024-03-08,Total,SP95,0,2,0
95270001,2024-03-11,Esso,SP95,0,1,0
22200003,2024-05-23,Intermarché,SP95,2,0,0
77230009,2024-06-05,Intermarché,SP95,10,8,0
72330001,2024-06-04,Leclerc,SP95,0,1,1
18570002,2024-07-02,Avia,SP95,0,3,0
88320001,2024-07-06,Colruyt,SP95,0,1,0
34980001,2024-03-11,Intermarché,SP95,1,7,0
60800003,2024-06-16,Total,SP95,0,3,0
29290003,2024-03-13,Casino,SP95,0,2,0
7190001,2024-04-01,Elan,SP95,0,3,0
7190001,2024-01-18,Leclerc,SP95,5,0,0
53160002,2024-04-09,Leclerc,SP95,1,0,0
69700001,2024-03-08,Total,SP95,0,8,0
27380002,2024-02-21,Esso,SP95,1,0,0
62116001,2024-01-10,Intermarché,SP95,3,0,0
82210003,2024-04-29,Systéme U,SP95,0,2,0
23210003,2024-03-14,Netto,SP95,0,0,1
72330001,2024-03-26,Leclerc,SP95,1,0,1
38230001,2024-07-29,Leclerc,SP95,6,0,0
31840001,2024-01-11,Géant,SP95,0,1,0
35300002,2024-01-05,Total,SP95,0,4,0
58700002,2024-01-12,Esso,SP95,0,2,0
38500002,2024-04-01,Leclerc,SP95,4,0,0
13410003,2024-05-20,Casino,SP95,1,1,0
18110001,2024-01-10,Avia,SP95,0,4,0
43100001,2024-07-07,Total,SP95,0,3,0
33490004,2024-01-25,Systéme U,SP95,2,2,0
38230001,2024-05-29,Intermarché,SP95,8,0,0
36260002,2024-06-02,Intermarché,SP95,3,0,0
57190001,2024-02-09,CORA,SP95,1,0,0
71170001,2024-05-02,Esso,SP95,0,1,0
76110001,2024-06-09,Intermarché,SP95,0,3,0
40400004,2024-01-29,Leclerc,SP95,6,0,0
91160010,2024-06-28,Simply Market,SP95,0,2,0
45240001,2024-02-19,Avia,SP95,0,1,0
12170004,2024-04-18,Leclerc,SP95,2,0,0
93270001,2024-06-29,Intermarché,SP95,16,6,1
67260009,2024-01-10,Leclerc,SP95,1,1,1
38500002,2024-01-19,Avia,SP95,1,3,1
30127001,2024-07-25,Total,SP95,0,3,0
86220001,2024-03-31,Total,SP95,0,5,0
64260002,2024-07-06,Elan,SP95,0,2,0
76950002,2024-03-26,Systéme U,SP95,0,3,0
66220001,2024-04-23,Esso,SP95,0,1,0
62126001,2024-04-09,Leclerc,SP95,3,0,0
62161001,2024-01-25,Casino,SP95,1,1,0
69680002,2024-05-02,Auchan,SP95,0,3,0
1000002,2024-02-12,Dyneff,SP95,0,1,0
40240005,2024-01-26,Systéme U,SP95,1,0,0
22580001,2024-01-15,Systéme U,SP95,0,5,0
5100004,2024-05-07,Systéme U,SP95,0,1,0
1300001,2024-06-30,Leclerc,SP95,3,0,0
69260007,2024-02-21,Avia,SP95,1,11,1
71100003,2024-05-10,Colruyt,SP95,2,0,2
47200008,2024-06-03,Netto,SP95,2,1,0
66962001,2024-06-03,Systéme U,SP95,1,1,0
73170001,2024-05-07,Colruyt,SP95,1,0,0
71850001,2024-03-23,Intermarché,SP95,5,0,2
31430002,2024-08-09,Intermarché,SP95,2,2,0
57185004,2024-08-12,Colruyt,SP95,1,0,0
1000001,2024-07-26,Elan,SP95,0,3,0
14320003,2024-04-10,G20,SP95,1,0,0
5100004,2024-05-17,Leclerc,SP95,0,0,1
45240001,2024-05-01,Simply Market,SP95,0,1,0
8130003,2024-04-02,Avia,SP95,0,1,0
17170003,2024-08-09,Systéme U,SP95,0,4,0
17690001,2024-02-29,Total,SP95,0,5,0
31120001,2024-05-02,Dyneff,SP95,0,1,0
7190001,2024-03-15,Avia,SP95,2,0,0
61000001,2024-05-19,Systéme U,SP95,7,1,1
1960001,2024-01-26,Elan,SP95,0,3,0
65100001,2024-01-19,Total,SP95,0,3,0
7200010,2024-01-10,Elan,SP95,0,3,0
85540003,2024-07-24,Esso,SP95,1,0,0
62720002,2024-01-29,Esso,SP95,0,1,0
22650002,2024-05-31,Avia,SP95,0,1,0
38150001,2024-01-15,Leclerc,SP95,2,8,0
91450001,2024-08-05,ENI,SP95,0,2,0
31673001,2024-02-06,Elan,SP95,0,6,0
6560001,2024-07-08,Elan,SP95,0,2,0
6560001,2024-05-12,Elan,SP95,0,2,0
1340005,2024-05-28,Systéme U,SP95,1,2,0
34370001,2024-04-03,Elan,SP95,0,1,0
79800012,2024-07-30,Intermarché,SP95,3,0,0
80240001,2024-05-05,Intermarché,SP95,3,0,0
60000007,2024-07-31,Auchan,SP95,0,1,0
61100003,2024-05-17,Leclerc,SP95,3,0,0
60530003,2024-07-13,Leclerc,SP95,10,7,0
38190001,2024-03-28,Esso,SP95,0,1,0
22270001,2024-03-30,Intermarché,SP95,5,0,0
38620002,2024-06-15,Colruyt,SP95,1,0,0
63210003,2024-06-02,Avia,SP95,0,1,0
1300001,2024-07-11,Netto,SP95,1,0,0
47340001,2024-07-06,Intermarché,SP95,12,2,1
47120001,2024-05-08,Intermarché,SP95,6,0,0
43120001,2024-03-03,Total,SP95,0,7,0
13014001,2024-05-03,Auchan,SP95,0,2,0
